attrition_flag,dependent_count,education_level,income_category,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,total_revolving_bal,total_trans_ct,gender_M,marital_status_Other,marital_status_Single,card_category_Gold,card_category_Platinum,card_category_Silver
1,0.4,1,1,0.4000000000000001,0.5,0.6666666666666666,0.1632896305125149,0.25438596491228066,0,0,1,0,0,0
1,0.6000000000000001,2,2,0.6000000000000001,0.5,0.6666666666666666,0.0,0.2631578947368421,1,1,0,0,0,0
1,0.2,0,5,0.4000000000000001,0.6666666666666666,0.6666666666666666,0.9352403655145014,0.08771929824561403,1,0,1,0,0,0
1,0.2,0,1,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.28947368421052627,0,0,1,0,0,0
1,0.4,4,1,0.8,0.3333333333333333,0.6666666666666666,1.0,0.2368421052631579,0,1,0,0,0,0
1,0.2,2,1,0.6000000000000001,0.5,0.3333333333333333,0.21613031386571316,0.22807017543859648,0,0,1,0,0,0
1,0.8,0,1,0.8,0.5,0.3333333333333333,0.4028605482717521,0.2631578947368421,0,0,1,0,0,0
1,0.4,0,1,0.0,0.3333333333333333,0.6666666666666666,0.48112832737385774,0.22807017543859648,0,0,1,0,0,0
1,0.2,0,1,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.9185538339292809,0.19298245614035087,0,0,1,0,0,0
1,0.8,5,2,0.6000000000000001,0.5,0.3333333333333333,0.4159713945172825,0.21052631578947367,0,1,0,0,0,0
1,0.6000000000000001,0,1,0.8,0.5,0.3333333333333333,1.0,0.25438596491228066,0,1,0,0,0,0
1,0.2,5,1,0.8,0.5,0.16666666666666666,0.5605880015891935,0.2631578947368421,0,0,1,0,0,0
1,0.6000000000000001,0,0,0.6000000000000001,0.5,0.5,0.0,0.22807017543859648,0,1,0,0,0,0
1,0.6000000000000001,5,2,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.36988478347238773,0.13157894736842107,1,0,0,0,0,0
1,0.4,2,2,0.6000000000000001,0.5,0.3333333333333333,0.0,0.16666666666666669,0,0,0,0,0,0
1,0.2,0,1,0.0,0.5,0.6666666666666666,0.0,0.043859649122807015,1,0,0,0,0,0
1,0.2,5,0,1.0000000000000002,0.6666666666666666,0.5,0.5868096940802543,0.2631578947368421,0,0,1,0,0,0
1,0.6000000000000001,4,0,0.4000000000000001,0.5,0.3333333333333333,0.7036154151767978,0.28947368421052627,0,0,0,0,0,0
1,0.8,1,1,1.0000000000000002,0.3333333333333333,0.5,0.0,0.24561403508771928,0,0,0,0,0,0
1,0.4,2,2,0.8,0.5,0.5,0.0,0.3596491228070175,1,0,0,0,0,0
1,0.4,1,0,0.6000000000000001,0.5,0.3333333333333333,0.6138259833134684,0.28947368421052627,0,0,1,0,0,0
1,0.2,4,1,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.2017543859649123,0,0,1,0,0,0
1,0.2,1,1,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.35597934048470403,0.2368421052631579,0,0,0,0,0,0
1,0.4,0,2,0.6000000000000001,0.8333333333333333,0.6666666666666666,0.9622566547477155,0.25438596491228066,1,0,1,0,0,0
1,0.8,4,3,0.8,0.3333333333333333,0.6666666666666666,0.8263806118394914,0.22807017543859648,1,0,1,0,0,0
1,0.0,4,1,0.6000000000000001,0.5,0.6666666666666666,0.0,0.3245614035087719,0,0,0,0,0,0
1,0.2,4,1,0.6000000000000001,0.3333333333333333,0.3333333333333333,1.0,0.19298245614035087,0,1,0,0,0,0
1,0.6000000000000001,1,1,1.0000000000000002,0.5,0.5,0.09455701231624951,0.28947368421052627,0,0,1,0,0,0
1,0.4,2,5,1.0000000000000002,0.5,0.3333333333333333,0.0,0.3157894736842105,1,0,1,0,0,0
1,0.8,0,1,0.8,0.3333333333333333,0.16666666666666666,1.0,0.2368421052631579,0,0,1,0,0,0
1,0.8,1,2,0.6000000000000001,0.5,0.8333333333333333,0.5272149384187524,0.16666666666666669,0,0,0,0,0,0
1,0.8,5,3,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.21929824561403505,1,1,0,0,0,0
1,0.8,4,2,1.0000000000000002,0.5,0.5,0.0,0.24561403508771928,0,0,0,0,0,0
1,0.4,4,1,0.0,0.5,0.5,0.32220897894318634,0.2807017543859649,0,0,1,0,0,0
1,0.6000000000000001,4,2,0.0,0.5,0.16666666666666666,0.0,0.3157894736842105,0,0,1,0,0,0
1,0.6000000000000001,1,1,0.4000000000000001,0.5,0.5,0.0,0.21929824561403505,0,0,0,0,0,0
1,0.6000000000000001,5,4,0.2,0.5,0.6666666666666666,0.3579658323400874,0.25438596491228066,1,1,0,0,0,0
1,0.0,5,4,0.8,0.6666666666666666,0.3333333333333333,0.19427890345649582,0.2719298245614035,1,0,0,0,0,0
1,0.2,2,2,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.3146603098927294,0.22807017543859648,0,0,1,0,0,0
1,0.4,2,0,1.0000000000000002,0.5,0.6666666666666666,0.0,0.24561403508771928,0,0,1,0,0,0
1,0.8,1,1,0.0,0.3333333333333333,0.3333333333333333,0.9491458085021851,0.19298245614035087,0,0,1,0,0,1
1,0.8,4,3,0.8,0.5,0.5,0.0,0.25438596491228066,1,0,1,0,0,0
1,0.8,2,2,0.8,0.3333333333333333,0.5,0.16368692888359157,0.25438596491228066,0,0,1,0,0,0
1,0.4,3,1,0.8,0.3333333333333333,0.5,0.0,0.21929824561403505,0,0,0,0,0,0
1,0.4,1,0,0.6000000000000001,0.5,0.5,0.0,0.3333333333333333,0,0,0,0,0,0
1,0.2,5,3,0.8,0.3333333333333333,0.5,0.0,0.18421052631578944,1,0,1,0,0,0
1,1.0,5,1,0.4000000000000001,0.3333333333333333,0.5,0.0,0.28947368421052627,0,0,1,0,0,0
1,0.2,4,1,0.4000000000000001,0.5,0.6666666666666666,0.24831148192292413,0.25438596491228066,0,0,1,0,0,0
1,0.4,4,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.21052631578947367,0,0,0,0,0,0
1,0.6000000000000001,2,1,0.4000000000000001,0.5,0.3333333333333333,0.0,0.25438596491228066,0,0,0,0,0,0
1,0.8,4,1,0.8,0.3333333333333333,0.3333333333333333,0.9852999602701629,0.30701754385964913,0,1,0,0,0,0
1,0.2,5,1,0.4000000000000001,0.3333333333333333,0.8333333333333333,0.13786253476360746,0.2017543859649123,0,0,1,0,0,0
1,0.8,3,0,0.6000000000000001,0.3333333333333333,0.5,0.4469606674612634,0.3333333333333333,0,1,0,0,0,0
1,0.4,4,5,0.8,0.5,0.6666666666666666,0.08700834326579261,0.2982456140350877,1,0,1,0,0,0
1,0.6000000000000001,3,0,0.8,0.5,0.6666666666666666,0.8732618196265395,0.14912280701754382,0,0,1,0,0,0
1,0.6000000000000001,4,1,0.8,0.6666666666666666,0.6666666666666666,0.12554628526023043,0.19298245614035087,0,1,0,0,0,0
1,0.6000000000000001,3,1,0.4000000000000001,0.3333333333333333,0.5,0.0,0.2017543859649123,0,0,0,0,0,0
1,0.2,1,0,0.4000000000000001,0.5,0.5,0.0,0.2982456140350877,0,0,1,0,0,0
1,0.4,5,1,0.8,0.3333333333333333,0.6666666666666666,0.0,0.2807017543859649,0,0,0,0,0,0
1,0.6000000000000001,1,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.19298245614035087,0,0,0,0,0,0
1,0.4,1,3,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.0,0.22807017543859648,1,0,0,0,0,0
1,0.6000000000000001,4,4,0.6000000000000001,0.3333333333333333,0.5,1.0,0.19298245614035087,1,0,0,0,0,0
1,0.4,5,0,1.0000000000000002,0.5,0.6666666666666666,1.0,0.21052631578947367,0,1,0,0,0,0
1,0.2,0,0,0.6000000000000001,0.0,0.5,0.0,0.3508771929824561,0,0,0,0,0,0
1,0.6000000000000001,5,0,0.4000000000000001,0.5,0.3333333333333333,0.5856177989670243,0.22807017543859648,0,0,1,0,0,0
1,0.2,4,2,0.4000000000000001,0.5,0.8333333333333333,0.0,0.22807017543859648,0,0,0,0,0,0
1,0.0,2,4,0.6000000000000001,0.5,0.5,0.9884783472387764,0.2631578947368421,1,1,0,0,0,0
1,0.2,3,0,0.8,0.5,0.5,0.18315454906634882,0.24561403508771928,0,1,0,0,0,0
1,0.8,5,1,1.0000000000000002,0.3333333333333333,0.3333333333333333,1.0,0.25438596491228066,0,0,0,0,0,0
1,0.0,1,0,0.8,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666669,0,0,0,0,0,0
1,0.2,5,1,0.4000000000000001,0.5,0.16666666666666666,0.2467222884386174,0.2017543859649123,0,1,0,0,0,0
1,0.2,4,1,1.0000000000000002,0.5,0.5,0.310290027810886,0.2631578947368421,0,0,0,0,0,1
1,0.4,4,1,1.0000000000000002,0.3333333333333333,0.5,0.0,0.25438596491228066,0,0,1,0,0,0
1,0.8,0,4,0.0,0.3333333333333333,0.3333333333333333,0.0,0.25438596491228066,1,0,0,0,0,0
1,0.6000000000000001,0,5,0.4000000000000001,0.5,0.6666666666666666,0.0,0.16666666666666669,1,0,1,0,0,0
1,0.4,0,2,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.5137067938021455,0.41228070175438597,0,1,0,0,0,0
1,0.4,4,2,0.8,0.3333333333333333,0.6666666666666666,0.7262614223281685,0.2368421052631579,0,0,0,0,0,0
1,0.6000000000000001,2,4,0.6000000000000001,0.5,0.3333333333333333,0.0,0.21929824561403505,1,1,0,0,0,0
1,0.4,2,1,0.4000000000000001,0.5,0.5,0.066746126340882,0.2631578947368421,0,0,1,0,0,0
1,0.2,2,4,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.2631578947368421,1,0,1,0,0,0
1,0.6000000000000001,0,3,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.6134286849423918,0.21929824561403505,1,0,1,0,0,0
1,0.2,4,1,0.6000000000000001,0.5,0.6666666666666666,0.1684545093365117,0.34210526315789475,0,0,1,0,0,0
1,0.4,4,4,0.4000000000000001,0.5,0.5,0.12753277711561384,0.4210526315789473,1,0,0,0,0,0
1,0.2,4,0,0.4000000000000001,0.6666666666666666,1.0,0.43345252284465635,0.30701754385964913,0,0,1,0,0,0
1,0.4,1,4,1.0000000000000002,0.6666666666666666,0.5,0.0,0.15789473684210525,1,0,0,0,0,0
1,0.6000000000000001,3,1,0.8,0.3333333333333333,0.3333333333333333,0.4823202224870878,0.21929824561403505,0,0,0,0,0,0
1,0.8,5,5,0.6000000000000001,0.5,0.3333333333333333,1.0,0.2017543859649123,1,0,0,0,0,0
1,0.6000000000000001,2,0,0.6000000000000001,0.16666666666666666,0.5,0.0,0.2982456140350877,0,0,1,0,0,0
1,0.6000000000000001,5,4,0.8,0.5,0.6666666666666666,0.6070719110051649,0.3333333333333333,1,0,0,0,0,0
1,0.2,1,1,0.4000000000000001,0.16666666666666666,0.3333333333333333,0.0,0.25438596491228066,0,0,1,0,0,0
1,0.4,4,1,0.4000000000000001,0.5,0.5,0.8490266189908622,0.22807017543859648,0,0,0,0,0,0
1,0.8,4,2,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.1688518077075884,0.25438596491228066,1,1,0,0,0,1
1,0.4,1,3,1.0000000000000002,0.3333333333333333,0.5,0.0,0.2368421052631579,1,0,1,0,0,0
1,0.4,1,5,0.8,0.6666666666666666,0.5,0.11044894715931665,0.2368421052631579,1,1,0,0,0,0
1,0.2,4,1,0.4000000000000001,0.5,0.5,1.0,0.30701754385964913,0,1,0,0,0,0
1,0.2,2,2,0.4000000000000001,0.5,0.5,0.0,0.2631578947368421,0,0,0,0,0,0
1,0.4,4,0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.21929824561403505,0,0,0,0,0,0
1,0.4,4,1,0.4000000000000001,0.5,0.5,0.0,0.2368421052631579,0,1,0,0,0,0
1,0.2,4,2,0.4000000000000001,0.3333333333333333,0.8333333333333333,1.0,0.2631578947368421,0,0,1,0,0,0
1,0.6000000000000001,3,5,0.8,0.5,0.5,0.0,0.3157894736842105,1,0,0,0,0,0
1,0.6000000000000001,4,1,0.4000000000000001,0.5,0.6666666666666666,0.0,0.19298245614035087,0,0,1,0,0,0
1,0.6000000000000001,4,4,0.8,0.3333333333333333,0.6666666666666666,0.9670242352006356,0.11403508771929824,1,0,0,0,0,0
1,0.6000000000000001,0,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.14912280701754382,0,1,0,0,0,0
1,0.8,4,2,0.0,0.3333333333333333,0.5,0.35518474374255066,0.24561403508771928,1,1,0,0,0,0
1,0.6000000000000001,0,2,0.6000000000000001,0.5,0.16666666666666666,0.18156535558204212,0.30701754385964913,1,0,1,0,0,0
1,0.4,5,1,0.6000000000000001,0.5,0.6666666666666666,0.8303535955502582,0.34210526315789475,0,0,0,0,0,0
1,0.6000000000000001,0,5,0.0,0.3333333333333333,0.5,0.9066348827969806,0.2368421052631579,1,0,1,0,0,0
1,0.2,1,1,0.8,0.3333333333333333,0.5,0.22725466825586016,0.17543859649122806,0,0,1,0,0,0
1,0.6000000000000001,4,0,0.4000000000000001,0.6666666666666666,0.5,0.7294398092967819,0.15789473684210525,0,0,0,0,0,0
1,0.8,2,0,0.0,0.6666666666666666,0.5,0.7163289630512515,0.21929824561403505,0,0,0,0,0,0
1,0.6000000000000001,4,2,0.8,0.5,0.5,0.2665872069924513,0.2719298245614035,0,0,1,0,0,0
1,0.2,2,1,1.0000000000000002,0.5,0.5,0.6388557806912991,0.21052631578947367,0,0,1,0,0,0
1,0.6000000000000001,1,2,0.8,0.5,0.6666666666666666,0.7941994437822805,0.3157894736842105,0,0,1,0,0,0
1,0.8,5,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.21052631578947367,0,0,0,0,0,0
1,0.8,4,1,0.8,0.3333333333333333,0.5,0.2097735399284863,0.2368421052631579,0,0,0,0,0,0
1,0.4,5,1,0.6000000000000001,0.5,0.6666666666666666,0.8986889153754469,0.21929824561403505,0,0,0,0,0,0
1,0.8,5,1,0.4000000000000001,0.3333333333333333,0.5,0.0,0.19298245614035087,0,0,0,0,0,0
1,0.6000000000000001,4,1,0.4000000000000001,0.5,0.8333333333333333,0.0,0.2631578947368421,0,0,1,0,0,0
1,0.6000000000000001,1,1,0.4000000000000001,0.3333333333333333,0.5,0.0,0.21052631578947367,0,0,0,0,0,0
1,0.8,4,1,1.0000000000000002,0.6666666666666666,0.5,0.0,0.2631578947368421,0,0,1,0,0,0
1,0.6000000000000001,4,0,0.4000000000000001,0.3333333333333333,0.16666666666666666,0.0,0.22807017543859648,0,1,0,0,0,0
1,0.8,4,0,0.2,0.5,0.8333333333333333,0.2765196662693683,0.21052631578947367,0,0,0,0,0,0
1,0.6000000000000001,5,3,0.4000000000000001,0.3333333333333333,0.5,0.20301946762018275,0.21929824561403505,1,1,0,0,0,0
1,0.2,2,2,0.8,0.5,0.5,0.0,0.22807017543859648,0,0,1,0,0,0
1,0.8,0,0,0.4000000000000001,0.6666666666666666,0.5,1.0,0.3157894736842105,0,0,1,0,0,0
1,0.6000000000000001,2,1,0.4000000000000001,0.8333333333333333,0.16666666666666666,0.6893126738180373,0.24561403508771928,0,0,0,0,0,0
1,0.4,0,1,0.4000000000000001,0.5,0.5,0.2550655542312277,0.30701754385964913,0,0,1,0,0,0
1,0.8,4,1,0.4000000000000001,0.3333333333333333,0.16666666666666666,0.0,0.18421052631578944,0,0,0,0,0,0
1,0.6000000000000001,1,1,0.8,0.3333333333333333,0.6666666666666666,0.0,0.3859649122807018,0,1,0,0,0,0
1,0.4,2,1,0.8,0.5,0.5,0.0,0.22807017543859648,0,0,0,0,0,0
1,0.2,4,1,0.0,0.5,0.6666666666666666,0.19944378228049264,0.2807017543859649,0,0,1,0,0,0
1,0.8,2,1,1.0000000000000002,0.5,0.5,0.0,0.21929824561403505,0,0,0,0,0,0
1,0.6000000000000001,4,1,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.2631578947368421,0,0,0,0,0,0
1,0.6000000000000001,4,0,0.4000000000000001,0.8333333333333333,0.5,0.28049264998013507,0.2368421052631579,0,0,0,0,0,0
1,0.6000000000000001,2,1,0.4000000000000001,0.5,0.6666666666666666,0.0,0.3157894736842105,0,0,0,0,0,0
1,0.6000000000000001,2,2,0.2,0.5,0.3333333333333333,0.0,0.14912280701754382,0,0,0,0,0,0
1,0.6000000000000001,3,5,0.2,0.3333333333333333,0.5,0.635280095351609,0.30701754385964913,1,0,0,0,0,0
1,0.0,5,0,1.0000000000000002,0.6666666666666666,0.5,0.0,0.19298245614035087,0,0,0,0,0,0
1,0.8,4,4,0.4000000000000001,0.3333333333333333,0.5,0.32777115613825986,0.3333333333333333,1,0,0,0,0,1
1,0.4,1,1,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.40350877192982454,0,0,1,0,0,0
1,0.6000000000000001,2,2,0.0,0.5,0.3333333333333333,0.5856177989670243,0.28947368421052627,0,0,1,0,0,0
1,0.6000000000000001,2,3,0.2,0.5,0.3333333333333333,0.0,0.3333333333333333,1,0,0,0,0,0
1,0.6000000000000001,4,0,0.0,0.5,0.16666666666666666,0.734207389749702,0.13157894736842107,0,0,0,0,0,0
1,1.0,0,2,0.8,0.6666666666666666,0.5,0.77870480731029,0.2719298245614035,1,1,0,0,0,0
1,0.6000000000000001,0,4,0.4000000000000001,0.5,0.5,0.0,0.2631578947368421,1,0,0,0,0,0
1,0.2,4,1,1.0000000000000002,0.6666666666666666,0.5,0.0,0.2017543859649123,0,0,0,0,0,0
1,0.6000000000000001,2,1,0.8,0.5,0.3333333333333333,1.0,0.28947368421052627,0,0,0,0,0,0
1,0.6000000000000001,4,1,0.8,0.3333333333333333,0.5,0.0,0.2719298245614035,0,0,1,0,0,0
1,0.4,2,5,0.2,0.6666666666666666,0.6666666666666666,0.0,0.2368421052631579,1,0,1,0,0,0
1,0.4,1,2,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.0,0.2631578947368421,1,0,1,0,0,0
1,0.4,1,1,0.4000000000000001,0.3333333333333333,0.5,0.0,0.21929824561403505,0,0,1,0,0,0
1,0.4,4,1,0.4000000000000001,0.0,0.5,0.7651966626936829,0.2982456140350877,0,0,1,0,0,0
1,0.8,1,1,0.4000000000000001,0.5,0.5,0.5033770361541517,0.2017543859649123,0,0,0,0,0,0
1,0.6000000000000001,4,5,1.0000000000000002,0.6666666666666666,0.5,0.3972983710766786,0.2017543859649123,1,0,1,0,0,0
1,0.8,0,1,0.8,0.5,0.5,1.0,0.28947368421052627,0,0,0,0,0,0
1,0.6000000000000001,2,1,0.4000000000000001,0.5,0.5,0.5323798172427493,0.21929824561403505,0,0,0,0,0,0
1,0.8,2,2,0.4000000000000001,0.5,0.6666666666666666,0.0,0.24561403508771928,0,0,1,0,0,0
1,0.4,4,2,0.2,0.3333333333333333,1.0,0.7806912991656734,0.2807017543859649,0,0,0,0,0,0
1,0.6000000000000001,3,2,0.8,0.5,0.6666666666666666,1.0,0.3684210526315789,0,0,0,0,0,0
1,0.2,4,1,0.0,0.3333333333333333,0.5,0.0,0.19298245614035087,0,0,0,0,0,0
1,0.8,4,1,0.8,0.5,0.6666666666666666,0.6078665077473182,0.2368421052631579,0,0,0,0,0,0
1,0.2,1,0,0.8,0.5,0.5,0.0,0.28947368421052627,0,1,0,0,0,0
1,0.8,0,4,1.0000000000000002,0.5,0.3333333333333333,0.43861740166865315,0.28947368421052627,1,0,1,1,0,0
1,0.4,1,4,0.2,0.5,0.5,0.0,0.2368421052631579,1,0,1,0,0,0
1,0.8,3,2,0.8,0.3333333333333333,0.5,0.0,0.2719298245614035,0,0,0,0,0,0
1,0.4,5,1,0.4000000000000001,0.6666666666666666,0.5,0.0,0.2368421052631579,0,0,1,0,0,0
1,0.8,4,1,0.8,0.3333333333333333,0.6666666666666666,0.0,0.2631578947368421,0,0,1,0,0,0
1,0.6000000000000001,0,4,0.8,0.6666666666666666,0.5,0.17878426698450536,0.28947368421052627,1,0,0,0,0,0
1,0.8,1,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.5848232022248708,0.3596491228070175,0,0,0,0,0,0
1,0.4,5,1,0.0,0.5,0.5,0.37743345252284466,0.25438596491228066,0,0,0,0,0,0
1,0.2,3,1,1.0000000000000002,0.5,0.5,0.0,0.28947368421052627,0,0,0,0,0,0
1,0.4,4,1,0.4000000000000001,0.5,0.5,0.0,0.18421052631578944,0,0,0,0,0,0
1,0.2,2,1,0.8,0.3333333333333333,0.6666666666666666,0.0,0.2631578947368421,0,0,1,0,0,0
1,0.6000000000000001,2,1,0.2,0.3333333333333333,0.3333333333333333,0.0,0.3684210526315789,0,0,1,0,0,0
1,0.8,4,1,0.6000000000000001,0.3333333333333333,0.5,0.0,0.24561403508771928,0,0,1,0,0,0
1,0.0,2,1,0.6000000000000001,0.5,0.5,0.25109257052046086,0.30701754385964913,0,1,0,0,0,0
1,0.6000000000000001,5,0,0.0,0.5,0.5,0.6189908621374652,0.25438596491228066,0,1,0,0,0,0
1,0.6000000000000001,5,4,0.2,0.5,0.5,0.3555820421136273,0.21052631578947367,1,0,0,0,0,0
1,0.8,1,1,0.8,0.6666666666666666,0.5,0.0,0.2368421052631579,0,0,1,0,0,0
1,0.2,0,2,0.6000000000000001,0.5,0.5,0.20738974970202623,0.2017543859649123,0,0,0,0,0,0
1,0.6000000000000001,4,1,0.8,0.5,0.16666666666666666,0.0,0.3508771929824561,0,0,1,0,0,0
1,0.0,1,1,1.0000000000000002,0.16666666666666666,0.5,0.6543504171632897,0.2631578947368421,0,0,1,0,0,0
1,0.0,4,1,0.8,0.5,0.5,0.0,0.3947368421052631,0,0,1,0,0,0
1,0.6000000000000001,4,1,0.4000000000000001,0.3333333333333333,0.5,0.0,0.28947368421052627,0,0,0,0,0,0
1,0.6000000000000001,2,1,0.2,0.5,0.5,0.0,0.2368421052631579,0,0,0,0,0,0
1,0.4,5,2,0.6000000000000001,0.16666666666666666,0.5,0.0,0.2807017543859649,0,0,1,0,0,0
1,0.4,2,1,0.0,0.5,0.6666666666666666,0.0,0.30701754385964913,0,0,1,0,0,0
1,0.4,5,1,0.8,0.3333333333333333,0.5,0.0,0.4298245614035087,0,0,0,0,0,0
1,0.4,0,0,0.8,0.5,0.5,0.33730631704410013,0.25438596491228066,0,0,1,0,0,0
1,0.4,1,1,0.8,0.5,0.5,0.0,0.22807017543859648,1,0,1,0,0,0
1,0.6000000000000001,5,1,0.4000000000000001,0.5,0.6666666666666666,0.1986491855383393,0.2719298245614035,0,0,1,0,0,0
1,0.4,5,2,0.8,0.5,0.6666666666666666,0.0,0.3508771929824561,1,1,0,0,0,0
1,0.0,2,1,0.6000000000000001,0.5,0.6666666666666666,0.0,0.2807017543859649,0,0,1,0,0,0
1,0.6000000000000001,2,1,0.4000000000000001,0.5,0.5,0.0,0.2017543859649123,0,0,0,0,0,0
1,0.4,2,5,1.0000000000000002,0.6666666666666666,0.5,0.32300357568533966,0.22807017543859648,1,0,0,0,0,0
1,0.6000000000000001,1,1,0.8,0.5,0.3333333333333333,0.0,0.25438596491228066,0,1,0,0,0,0
1,0.4,0,3,0.8,0.5,0.3333333333333333,0.0,0.21929824561403505,1,0,1,0,0,0
1,0.6000000000000001,4,3,0.6000000000000001,0.3333333333333333,0.5,0.0,0.21052631578947367,1,0,0,0,0,0
1,0.6000000000000001,4,0,0.8,0.3333333333333333,0.5,0.19229241160111243,0.2719298245614035,0,0,0,0,0,0
1,0.6000000000000001,4,3,0.8,0.5,0.5,0.0,0.28947368421052627,1,0,0,0,0,0
1,0.6000000000000001,4,2,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.0,0.21052631578947367,1,1,0,0,0,0
1,0.4,1,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,1.0,0.3859649122807018,0,0,1,0,0,0
1,0.4,0,3,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.1263408820023838,0.25438596491228066,1,0,0,0,0,0
1,0.8,0,4,0.8,0.5,0.6666666666666666,0.0,0.25438596491228066,1,0,0,0,0,0
1,0.2,2,2,0.0,0.3333333333333333,0.5,0.0,0.21052631578947367,1,0,0,0,0,0
1,0.2,5,1,0.6000000000000001,0.5,0.5,0.0,0.22807017543859648,0,0,0,0,0,0
1,0.8,4,3,1.0000000000000002,0.5,0.3333333333333333,0.0,0.3245614035087719,1,0,0,0,0,0
1,1.0,5,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.19298245614035087,0,0,1,0,0,0
1,0.2,5,4,0.4000000000000001,0.3333333333333333,0.3333333333333333,1.0,0.2807017543859649,1,0,1,0,0,0
1,0.4,2,2,0.4000000000000001,0.5,0.5,0.0,0.34210526315789475,0,0,0,0,0,0
1,0.4,4,4,0.8,0.5,0.5,0.699642431466031,0.2807017543859649,1,0,0,0,0,0
1,0.6000000000000001,0,4,1.0000000000000002,0.5,0.3333333333333333,0.0,0.19298245614035087,1,0,1,0,0,0
1,0.8,4,2,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.25438596491228066,0,0,1,0,0,0
1,0.4,2,5,0.8,0.3333333333333333,0.5,0.0,0.25438596491228066,1,0,0,0,0,0
1,0.4,3,2,1.0000000000000002,0.3333333333333333,0.5,1.0,0.2631578947368421,0,1,0,0,0,0
1,0.8,0,1,1.0000000000000002,0.5,0.3333333333333333,1.0,0.21929824561403505,0,1,0,0,0,0
1,0.6000000000000001,2,0,0.8,0.16666666666666666,0.5,0.0,0.2982456140350877,0,1,0,0,0,0
1,0.8,5,1,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.12280701754385964,0,0,1,0,0,0
1,0.4,0,1,0.8,0.5,0.3333333333333333,1.0,0.21052631578947367,0,0,0,0,0,0
1,0.4,2,0,0.4000000000000001,0.5,0.5,0.0,0.2631578947368421,0,1,0,1,0,0
1,0.6000000000000001,3,1,1.0000000000000002,0.5,0.3333333333333333,0.0,0.18421052631578944,0,0,0,0,0,0
1,0.2,0,1,0.8,0.3333333333333333,0.5,0.0,0.2368421052631579,0,0,0,0,0,0
1,0.8,1,1,0.6000000000000001,0.5,0.5,0.9634485498609455,0.2807017543859649,0,0,0,0,0,0
1,0.6000000000000001,0,4,0.6000000000000001,0.3333333333333333,0.5,0.0,0.4298245614035087,1,0,1,0,0,0
1,0.0,2,5,0.8,0.5,0.5,0.08581644815256258,0.28947368421052627,1,0,1,0,0,0
1,0.8,4,1,0.6000000000000001,0.3333333333333333,0.5,1.0,0.3333333333333333,0,0,0,0,0,0
1,0.4,1,2,0.0,0.5,0.3333333333333333,0.20897894318633292,0.21052631578947367,0,0,1,0,0,0
1,0.4,4,1,0.4000000000000001,0.6666666666666666,0.3333333333333333,1.0,0.40350877192982454,0,0,0,0,0,0
1,0.6000000000000001,2,1,0.8,0.3333333333333333,0.5,0.47794994040524436,0.37719298245614036,0,1,0,0,0,0
1,0.8,4,2,0.8,0.5,0.6666666666666666,0.6559396106475963,0.21929824561403505,0,0,1,0,0,0
1,0.6000000000000001,4,2,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0,0.2368421052631579,0,0,1,0,0,0
1,0.2,4,0,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.38100913786253476,0.2368421052631579,0,0,0,0,0,0
1,0.6000000000000001,5,1,1.0000000000000002,0.3333333333333333,0.5,0.0,0.24561403508771928,0,0,1,0,0,0
1,0.6000000000000001,4,2,1.0000000000000002,0.3333333333333333,0.5,0.23798172427493047,0.18421052631578944,0,0,1,0,0,0
1,0.0,3,2,0.8,0.3333333333333333,0.5,0.4858959078267779,0.25438596491228066,0,0,1,0,0,0
